101296	271769
101296	275652
101296	202016
101296	152508
101296	213929
217615	1281402
28526	1281402
28526	217615
49093	1281403
44346	273515
202016	1281404
152508	1281404
275652	1281404
213928	1281404
202016	213928
152508	213928
213928	275652
162824	492420
130934	254672
254672	494557
130934	494557
37090	492124
332693	492124
37090	332693
91246	126741
124725	245424
582	245424
582	124725
43649	245424
43649	124725
582	43649
13097	254503
10359	45415
45415	321846
10359	321846
270512	493398
215567	493398
215567	270512
58713	217670
44687	464665
44687	314018
314018	464665
44687	253000
253000	464665
253000	314018
44687	251916
251916	464665
251916	314018
251916	253000
254088	254836
22451	492649
213933	492649
22451	213933
79943	492649
22451	79943
79943	213933
60452	1200256
317406	1281416
317405	317406
317405	1281416
91493	378835
378835	491146
91493	491146
1642	378835
1642	91493
1642	491146
45039	494789
45039	278280
278280	494789
277168	543270
43647	277168
43647	543270
45068	495136
44820	45068
44820	495136
492119	492657
396044	492119
396044	492657
145450	492119
145450	492657
145450	396044
44975	492119
44975	492657
44975	396044
44975	145450
236314	492119
236314	492657
236314	396044
145450	236314
44975	236314
395961	1281417
112883	1281417
112883	395961
1281417	1281418
395961	1281418
112883	1281418
163956	164453
60878	61244
59976	60878
59976	61244
10359	44660
72468	492037
91396	492037
72468	91396
44783	44931
44931	45548
44783	45548
45548	479228
90662	400350
58830	327849
37561	1281423
37561	217580
217580	1281423
11324	214292
214292	215199
11324	215199
442058	1179906
1179906	1281432
442058	1281432
481359	1179906
442058	481359
481359	1281432
16202	1179906
16202	442058
16202	1281432
16202	481359
9739	495357
271337	492474
37090	492474
37090	271337
124405	1281433
1281433	1281434
124405	1281434
85013	1281433
85013	124405
85013	1281434
278245	1281433
124405	278245
278245	1281434
85013	278245
612724	1281433
124405	612724
612724	1281434
85013	612724
278245	612724
13097	49093
13097	271844
49093	271844
13097	273402
49093	273402
271844	273402
13097	215520
49093	215520
215520	271844
215520	273402
275509	492369
275509	492561
492369	492561
43707	214209
31513	214209
31513	43707
165892	214209
43707	165892
31513	165892
946143	947791
946143	1281437
947791	1281437
224223	946143
224223	947791
224223	1281437
224224	946143
224224	947791
224224	1281437
224223	224224
279957	495702
12596	495702
12596	279957
74217	495702
74217	279957
12596	74217
30503	55482
30503	213929
55482	213929
30503	275652
55482	275652
30503	121107
55482	121107
121107	213929
121107	275652
30503	213928
55482	213928
213928	213929
121107	213928
40279	1199269
1281439	1281440
326124	1281439
326124	1281440
22451	31137
31137	213933
58841	491650
44646	44855
30226	158408
30226	217580
158408	217580
30226	1281442
158408	1281442
217580	1281442
30226	408432
158408	408432
217580	408432
408432	1281442
277833	279289
277141	279289
277141	277833
72485	491817
491817	1281443
72485	1281443
58839	491817
58839	72485
58839	1281443
44787	44788
44787	44789
44788	44789
44622	44787
44622	44788
44622	44789
44630	44787
44630	44788
44630	44789
44622	44630
807852	810920
12596	810920
12596	807852
28438	810920
28438	807852
12596	28438
323613	492498
19531	495094
495094	1281445
19531	1281445
44630	495094
19531	44630
44630	1281445
44820	495094
19531	44820
44820	1281445
44630	44820
139977	491823
121107	166528
121107	152508
152508	166528
121107	139115
139115	166528
139115	152508
55078	274986
213725	274986
55078	213725
214350	274986
55078	214350
213725	214350
214399	274986
55078	214399
213725	214399
214350	214399
45432	1281446
45432	1281447
1281446	1281447
45431	45432
45431	1281446
45431	1281447
45432	1281448
1281446	1281448
1281447	1281448
45431	1281448
44968	45432
44968	1281446
44968	1281447
44968	45431
44968	1281448
43721	273108
162093	273108
43721	162093
58135	273108
43721	58135
58135	162093
44837	47956
215207	387868
254672	494836
254672	493927
493927	494836
494557	494836
493927	494557
254672	443113
254672	271270
271270	443113
43297	492708
43297	491190
491190	492708
43297	491825
491825	492708
491190	491825
43297	161908
161908	492708
161908	491190
161908	491825
265830	492810
44687	492810
44687	265830
492810	981165
265830	981165
44687	981165
224476	1281449
24084	1281449
24084	224476
85425	492536
291649	492536
85425	291649
271200	492536
85425	271200
271200	291649
88230	276936
214929	270110
217706	270110
214929	217706
55215	254503
55215	872924
254503	872924
55215	254400
254400	254503
254400	872924
273442	326124
152548	273460
152548	217753
217753	273460
152548	153677
153677	273460
153677	217753
58830	58831
58830	416761
58831	416761
1376	26226
1376	1281450
26226	1281450
1376	278966
26226	278966
278966	1281450
1376	238920
26226	238920
238920	1281450
238920	278966
45946	491793
270892	491793
45946	270892
74749	491793
45946	74749
74749	270892
161725	317848
58135	317848
58135	161725
37090	272060
28526	491960
382711	491960
28526	382711
14048	121821
7063	14048
7063	121821
14048	280012
121821	280012
7063	280012
40274	95780
85425	1281461
38431	1281461
38431	85425
495026	1281461
85425	495026
38431	495026
241196	1281461
85425	241196
38431	241196
241196	495026
277840	277940
277940	564759
277840	564759
272039	277940
272039	277840
272039	564759
277940	931307
277840	931307
564759	931307
272039	931307
125256	277940
125256	277840
125256	564759
125256	272039
125256	931307
23922	244806
23922	491190
244806	491190
270316	305865
153590	305865
153590	270316
400422	400423
400422	400424
400423	400424
37718	165892
37718	159633
159633	165892
279108	279109
217704	279108
217704	279109
279108	279110
279109	279110
217704	279110
216451	279108
216451	279109
216451	217704
216451	279110
77402	279108
77402	279109
77402	217704
77402	279110
77402	216451
28790	166528
28790	214870
166528	214870
28790	121107
121107	214870
28790	257362
166528	257362
214870	257362
121107	257362
28790	214292
166528	214292
214292	214870
121107	214292
214292	257362
161568	1281462
161568	492462
492462	1281462
161568	1281463
1281462	1281463
492462	1281463
160916	161568
160916	1281462
160916	492462
160916	1281463
161568	272372
272372	1281462
272372	492462
272372	1281463
160916	272372
216291	1200716
152508	1200716
152508	216291
213928	1200716
213928	216291
213929	1200716
213929	216291
64371	275104
275104	1281464
64371	1281464
103	275104
103	64371
103	1281464
44992	491514
44724	491514
152508	493363
121107	493363
213933	493363
152508	213933
121107	213933
271589	395961
395961	491946
271589	491946
86014	395961
86014	271589
86014	491946
177612	491600
254895	1281479
1281479	1281480
254895	1281480
288740	494310
45946	494310
45946	288740
63198	494310
45946	63198
202821	1281482
202821	215673
215673	1281482
202821	213886
213886	1281482
213886	215673
162609	202821
162609	1281482
162609	215673
68	231446
231446	254100
68	254100
153928	231446
68	153928
153928	254100
252998	1281483
667644	1281483
252998	667644
157683	1281483
157683	252998
157683	667644
72455	492630
2056	925551
254436	492535
251136	254436
251136	492535
254436	492731
492535	492731
251136	492731
254436	492732
492535	492732
251136	492732
492731	492732
217660	279281
279281	493326
217660	493326
279281	357826
217660	357826
357826	493326
279281	492396
217660	492396
492396	493326
357826	492396
213715	278956
44856	213715
44856	278956
85805	213715
85805	278956
44856	85805
491083	492638
173272	273065
173272	173273
173273	273065
160748	173272
160748	273065
160748	173273
44896	173272
44896	273065
44896	173273
44896	160748
446903	746969
29719	446903
29719	746969
58120	446903
58120	746969
29719	58120
275893	446903
275893	746969
29719	275893
58120	275893
109337	491663
148857	1281488
26610	1281488
26610	148857
271200	1281488
148857	271200
26610	271200
254612	298002
250129	254612
250129	298002
254051	254612
254051	298002
250129	254051
254612	1281489
298002	1281489
250129	1281489
254051	1281489
132220	271337
167650	271337
132220	167650
37090	132220
37090	167650
271337	304336
132220	304336
167650	304336
37090	304336
1648	271337
1648	132220
1648	167650
1648	37090
1648	304336
44724	45664
44724	494921
45664	494921
44724	45578
45578	45664
45578	494921
44724	46086
45664	46086
46086	494921
45578	46086
707483	834813
215520	834813
215520	707483
834813	1281490
707483	1281490
215520	1281490
327756	447352
327755	447352
275509	278451
152537	275509
152537	278451
91396	275509
91396	278451
91396	152537
32011	985358
985358	1281491
32011	1281491
656576	1281493
491150	656576
491150	1281493
656576	1281494
1281493	1281494
491150	1281494
656576	1281495
1281493	1281495
491150	1281495
1281494	1281495
491150	582308
491150	1281496
582308	1281496
491149	491150
491149	582308
491149	1281496
33564	127803
33564	161801
127803	161801
33564	37474
37474	127803
37474	161801
33564	37473
37473	127803
37473	161801
37473	37474
23975	33564
23975	127803
23975	161801
23975	37474
23975	37473
276887	1281497
253051	1281497
253051	276887
492196	1281497
276887	492196
253051	492196
253752	745114
213794	745114
213794	253752
85401	745114
85401	253752
85401	213794
91154	1281498
275250	1281498
91154	275250
822345	1281498
91154	822345
275250	822345
272003	1281498
91154	272003
272003	275250
272003	822345
371054	1281499
37108	371054
37108	1281499
371054	494876
494876	1281499
37108	494876
31137	371054
31137	1281499
31137	37108
31137	494876
214397	371054
214397	1281499
37108	214397
214397	494876
31137	214397
18245	271295
18245	273532
271295	273532
46223	492070
46223	165185
165185	492070
46223	91295
91295	492070
91295	165185
46223	254400
254400	492070
165185	254400
91295	254400
230	160290
674	160290
230	674
72468	492319
45874	492319
45874	72468
491196	491921
31137	491196
31137	491921
274175	491196
274175	491921
31137	274175
91396	491196
91396	491921
31137	91396
91396	274175
270047	323613
86013	270047
86013	323613
270047	1281509
323613	1281509
86013	1281509
278234	302005
302005	317139
278234	317139
278587	492741
86014	278587
86014	492741
278587	400552
400552	492741
86014	400552
254400	278587
254400	492741
86014	254400
254400	400552
236314	278587
236314	492741
86014	236314
236314	400552
236314	254400
271022	493160
271022	491206
491206	493160
271022	317406
317406	493160
317406	491206
160034	271022
160034	493160
160034	491206
160034	317406
271022	317405
317405	493160
317405	491206
160034	317405
217701	217704
216451	217701
160741	494735
82929	494735
82929	160741
45692	1281510
72468	1281510
148161	1281510
45692	148161
72468	148161
164770	272335
153928	272335
153928	164770
342804	1041443
86014	273946
46086	86014
46086	273946
492119	1281511
396044	1281511
44975	1281511
111225	215554
81048	1129906
68	81048
68	1129906
244752	491414
43648	160129
43648	494739
160129	494739
28526	145278
100651	113816
113816	118360
100651	118360
100649	113816
100649	100651
100649	118360
100323	113816
100323	100651
100323	118360
100323	100649
60824	113816
60824	100651
60824	118360
60824	100649
60824	100323
189495	464878
273416	273498
146109	273498
146109	273416
285143	400325
215492	828616
57156	828616
57156	215492
747	1000378
173273	1000378
747	173273
163232	1000378
747	163232
163232	173273
233377	1000378
747	233377
173273	233377
163232	233377
163231	1000378
747	163231
163231	173273
163231	163232
163231	233377
180406	1281514
180406	433658
433658	1281514
180406	1281515
1281514	1281515
433658	1281515
128099	180406
128099	1281514
128099	433658
128099	1281515
180406	495829
495829	1281514
433658	495829
495829	1281515
128099	495829
328395	486656
174553	1281402
28526	174553
148013	1281520
147084	1281520
147084	148013
492207	492208
217685	492207
217685	492208
478001	495546
213779	495546
213779	478001
131125	495546
131125	478001
131125	213779
1281522	1281523
1281522	1281524
1281523	1281524
1144445	1281522
1144445	1281523
1144445	1281524
270037	321292
16751	321292
16751	270037
284166	622633
622633	1281526
284166	1281526
611293	622633
284166	611293
611293	1281526
146109	622633
146109	284166
146109	1281526
146109	611293
12510	147345
126741	834813
126741	215959
215959	834813
72466	140297
72466	492066
140297	492066
72466	305881
140297	305881
305881	492066
152676	278320
55098	152676
55098	278320
152676	276299
276299	278320
55098	276299
152676	495104
278320	495104
55098	495104
276299	495104
152676	509238
278320	509238
55098	509238
276299	509238
495104	509238
45068	1281527
59568	69435
59568	1281528
69435	1281528
59568	79943
69435	79943
79943	1281528
44952	496011
496011	1281529
44952	1281529
11362	14953
14953	160170
11362	160170
27589	164770
27589	153928
162437	272722
275688	491530
491530	494883
275688	494883
254436	491530
254436	275688
254436	494883
274868	491530
274868	275688
274868	494883
254436	274868
274762	968596
32011	274762
32011	968596
274762	278483
278483	968596
32011	278483
215528	274762
215528	968596
32011	215528
215528	278483
160871	274762
160871	968596
32011	160871
160871	278483
160871	215528
159982	213886
159982	162609
492371	854994
273399	854994
273399	492371
91168	854994
91168	492371
91168	273399
274868	854994
274868	492371
273399	274868
91168	274868
278587	854994
278587	492371
273399	278587
91168	278587
274868	278587
491098	491402
491402	1281545
491098	1281545
16058	150380
18948	150380
16058	18948
130751	1281546
1257454	1281546
130751	1257454
491083	1281546
130751	491083
491083	1257454
85425	217541
160767	217541
85425	160767
399882	491601
217651	491162
217651	1281547
491162	1281547
217651	470041
470041	491162
470041	1281547
389242	1281548
139984	1281548
139984	389242
153928	492726
215046	492726
153928	215046
271200	492726
153928	271200
215046	271200
491190	491414
491414	491446
491190	491446
491239	1281549
45692	491239
45692	1281549
435400	747722
275838	747722
275838	435400
273662	747722
273662	435400
273662	275838
160810	747722
160810	435400
160810	275838
160810	273662
8870	747722
8870	435400
8870	275838
8870	273662
8870	160810
254400	272692
491258	1281550
254436	1281550
254436	491258
280041	492242
72446	91207
44347	59757
44347	1281551
59757	1281551
213907	215046
18245	213907
18245	215046
493849	773540
214752	773540
214752	493849
80950	147215
147215	272961
80950	272961
130845	147215
80950	130845
130845	272961
147215	147728
80950	147728
147728	272961
130845	147728
163145	493529
713	163145
713	493529
163145	278802
278802	493529
713	278802
162824	279280
279092	492190
492190	1281553
279092	1281553
491873	492190
279092	491873
491873	1281553
345692	492190
279092	345692
345692	1281553
345692	491873
274963	491958
491190	491600
72446	160129
45335	1281556
155850	317324
36134	91154
56047	91154
36134	56047
2240	45724
86002	706839
173621	270851
213933	270851
173621	213933
214536	270851
173621	214536
213933	214536
607256	1092651
197701	607256
197701	1092651
43297	607256
43297	1092651
43297	197701
491600	607256
491600	1092651
197701	491600
43297	491600
491826	607256
491826	1092651
197701	491826
43297	491826
491600	491826
45173	1281559
1549	45173
1549	1281559
273399	492667
45578	580929
2101	491211
12510	472385
109516	472385
12510	109516
279414	1281561
586356	839375
1281441	1281562
395955	1281562
395955	1281441
272958	801439
45548	408649
408649	1092047
45548	1092047
1278428	1281563
663679	1281563
663679	1278428
58826	1281563
58826	1278428
58826	663679
284999	371054
284999	463865
371054	463865
38433	284999
38433	371054
38433	463865
284999	491191
371054	491191
463865	491191
38433	491191
31137	284999
31137	463865
31137	38433
31137	491191
58713	615216
1278428	1281564
44764	1281564
44764	1278428
95744	579729
95744	881499
579729	881499
45874	486656
486656	493279
45874	493279
160919	486656
45874	160919
160919	493279
184984	486656
45874	184984
184984	493279
160919	184984
254857	491075
254612	491075
254612	254857
86045	491075
86045	254857
86045	254612
1637	453841
453841	1281565
1637	1281565
453841	1281566
1637	1281566
1281565	1281566
453841	675302
1637	675302
675302	1281565
675302	1281566
453841	453842
1637	453842
453842	1281565
453842	1281566
453842	675302
45946	124725
43649	45946
124725	279219
45946	279219
43649	279219
124725	276495
45946	276495
43649	276495
276495	279219
124725	901262
45946	901262
43649	901262
279219	901262
276495	901262
109035	173621
109035	270851
109035	331801
173621	331801
270851	331801
109035	213933
213933	331801
1281567	1281568
272692	1281567
272692	1281568
224571	428475
428475	495221
224571	495221
9203	428475
9203	224571
9203	495221
14554	1281569
196509	493472
196509	1281571
493472	1281571
196509	1281572
493472	1281572
1281571	1281572
196509	321292
321292	493472
321292	1281571
321292	1281572
254503	272194
254503	272195
272194	272195
254503	277372
272194	277372
272195	277372
254503	1281573
272194	1281573
272195	1281573
277372	1281573
254503	1126848
272194	1126848
272195	1126848
277372	1126848
1126848	1281573
396084	406507
406507	1281574
396084	1281574
271124	406507
271124	396084
271124	1281574
28721	406507
28721	396084
28721	1281574
28721	271124
36484	495067
36484	271828
271828	495067
278802	493970
152548	278802
152548	493970
278802	1281575
493970	1281575
152548	1281575
141504	1281576
51359	141504
51359	1281576
47875	971746
47875	72468
72468	971746
493352	832929
321875	493352
321875	832929
160767	493352
160767	832929
160767	321875
491866	493352
491866	832929
321875	491866
160767	491866
488594	493352
488594	832929
321875	488594
160767	488594
488594	491866
258612	302005
270969	302005
258612	270969
302005	313915
258612	313915
270969	313915
258612	278234
270969	278234
278234	313915
275893	993092
275893	339405
339405	993092
45774	1281578
270486	277833
270486	277141
28507	213988
28507	37090
37090	213988
254436	494443
45973	270171
45515	1281580
242848	1281580
45515	242848
46206	1281580
45515	46206
46206	242848
275096	1281580
45515	275096
242848	275096
46206	275096
278431	1281580
45515	278431
242848	278431
46206	278431
275096	278431
72468	493600
160938	493600
72468	160938
45643	492049
271458	305439
279280	400027
86000	698328
86000	272039
272039	698328
154132	271124
46206	272004
217605	272004
46206	217605
272004	1281581
46206	1281581
217605	1281581
164695	427153
91531	164695
91531	427153
33153	395955
33153	886376
395955	886376
12958	33153
12958	395955
12958	886376
33153	232287
232287	395955
232287	886376
12958	232287
215183	279108
215183	217704
215183	216451
253519	288245
153166	288245
153166	253519
2133	271158
78891	166042
78891	588431
166042	588431
78891	1281585
166042	1281585
588431	1281585
78891	153624
153624	166042
153624	588431
153624	1281585
78891	1281586
166042	1281586
588431	1281586
1281585	1281586
153624	1281586
213929	214337
213928	214337
152508	214337
160748	214337
160748	213929
160748	213928
152508	160748
45946	277681
73404	277681
45946	73404
95780	405109
79779	651672
79779	273236
273236	651672
217580	1281588
86013	1281588
86013	217580
275172	1281588
217580	275172
86013	275172
104	214656
91335	214656
104	91335
91524	633207
91524	99269
99269	633207
91524	1281591
633207	1281591
99269	1281591
214534	271782
85425	271782
85425	214534
264312	279633
494753	1281602
1281602	1281603
494753	1281603
45557	1281602
45557	494753
45557	1281603
1281602	1281604
494753	1281604
1281603	1281604
45557	1281604
1281602	1281605
494753	1281605
1281603	1281605
45557	1281605
1281604	1281605
57030	164475
57030	136470
136470	164475
79943	202016
79943	275652
79943	152508
55078	202016
55078	79943
55078	275652
55078	152508
200723	202016
79943	200723
200723	275652
152508	200723
55078	200723
202774	280337
103	313941
103	159907
159907	313941
154713	275893
154713	492515
275893	492515
154713	1200453
275893	1200453
492515	1200453
38633	154713
38633	275893
38633	492515
38633	1200453
252582	491768
2147	491768
2147	252582
491768	1281606
252582	1281606
2147	1281606
1281607	1281608
1281607	1281609
1281608	1281609
1281607	1281610
1281608	1281610
1281609	1281610
1281607	1281611
1281608	1281611
1281609	1281611
1281610	1281611
1281607	1281612
1281608	1281612
1281609	1281612
1281610	1281612
1281611	1281612
131707	312433
8489	312433
8489	131707
6573	1281613
44687	438790
70	1281614
144916	228517
20357	228517
20357	144916
269976	275820
269976	1248719
275820	1248719
269976	270644
270644	275820
270644	1248719
37807	269976
37807	275820
37807	1248719
37807	270644
161862	269976
161862	275820
161862	1248719
161862	270644
37807	161862
276105	493133
127695	493133
127695	276105
278587	493133
276105	278587
127695	278587
127449	493133
127449	276105
127449	127695
127449	278587
146109	968965
146109	254400
254400	968965
162761	491825
162761	491190
491530	1281623
381240	491530
381240	1281623
217684	491530
217684	1281623
217684	381240
254436	1281623
254436	381240
217684	254436
215825	215826
47902	215825
47902	215826
215825	491557
215826	491557
47902	491557
164770	492517
153928	492517
491190	492517
164770	491190
153928	491190
215046	492326
241262	273839
273839	275665
271124	275665
271124	273839
271200	275665
271200	273839
40274	326124
491083	918585
91271	918585
91271	491083
491615	918585
491083	491615
91271	491615
88203	278234
2079	88203
2079	278234
40274	279633
323443	442058
442058	1281625
323443	1281625
442058	1222172
323443	1222172
1222172	1281625
350740	442058
323443	350740
350740	1281625
350740	1222172
16202	323443
16202	1281625
16202	1222172
16202	350740
132864	274628
274628	280337
132864	280337
227153	262412
20195	262412
20195	227153
9498	262412
9498	227153
9498	20195
275893	1281475
14841	492902
118100	271589
118100	273508
271589	273508
46008	118100
46008	271589
46008	273508
118100	271587
271587	271589
271587	273508
46008	271587
202016	491832
213928	491832
329643	329991
3625	329991
3625	329643
280333	491190
280333	834521
491190	834521
280332	280333
280332	491190
280332	834521
153383	272970
14048	179271
179271	214201
14048	214201
179271	1281628
14048	1281628
214201	1281628
121821	179271
121821	214201
121821	1281628
86045	179271
14048	86045
86045	214201
86045	1281628
86045	121821
1281629	1281630
60596	1281629
60596	1281630
1281629	1281631
1281630	1281631
60596	1281631
397208	1281629
397208	1281630
60596	397208
397208	1281631
490018	1281629
490018	1281630
60596	490018
490018	1281631
397208	490018
46008	162824
162824	492419
46008	492419
44687	451799
72455	576121
160029	592604
492170	592604
160029	492170
1204134	1281637
215492	1204134
215492	1281637
153713	1204134
153713	1281637
153713	215492
215255	1204134
215255	1281637
215255	215492
153713	215255
92817	111238
92817	224571
111238	224571
214190	438339
165892	214190
165892	438339
79943	214190
79943	438339
79943	165892
214190	1020901
438339	1020901
165892	1020901
79943	1020901
189743	214190
189743	438339
165892	189743
79943	189743
189743	1020901
1161929	1281640
702361	1281640
702361	1161929
285278	1281640
285278	1161929
285278	702361
251277	1281640
251277	1161929
251277	702361
251277	285278
45515	378835
153677	378835
45515	153677
236314	1136946
1281390	1281648
282926	1281390
282926	1281648
63911	493878
90662	714331
244752	491145
306850	491145
244752	306850
91493	491145
91493	244752
91493	306850
160739	271856
271856	276744
160739	276744
118067	271856
118067	160739
118067	276744
215703	271856
160739	215703
215703	276744
118067	215703
59451	271856
59451	160739
59451	276744
59451	118067
59451	215703
381312	495588
381312	396014
396014	495588
242848	491077
251136	491077
242848	251136
214657	1281653
214657	279633
279633	1281653
214397	214657
214397	1281653
214397	279633
162761	493006
270666	493006
162761	270666
216431	493006
162761	216431
216431	270666
273414	493006
162761	273414
270666	273414
216431	273414
107707	493006
107707	162761
107707	270666
107707	216431
107707	273414
44646	45293
45293	493249
44646	493249
272691	491800
270031	491800
270031	272691
215597	491800
215597	272691
215597	270031
270509	491190
270509	491600
45946	275174
45578	45946
45578	275174
45946	492099
275174	492099
45578	492099
45946	1281509
275174	1281509
45578	1281509
492099	1281509
279219	492774
44724	492774
44724	279219
91493	1019489
368613	852267
274964	852267
274964	368613
44896	492514
214682	492514
44896	214682
44639	491324
44639	496038
491324	496038
493238	1281657
6304	1281657
6304	493238
271854	1281657
271854	493238
6304	271854
72468	735970
72468	1281658
735970	1281658
72468	278587
278587	735970
278587	1281658
72468	279280
279280	735970
279280	1281658
278587	279280
486656	1095473
486656	1252366
1095473	1252366
160377	447518
822	160377
822	447518
44764	44784
44764	44771
44771	44784
35532	272241
145637	272241
35532	145637
214397	272241
35532	214397
145637	214397
162437	275645
162437	224259
224259	275645
162437	233185
233185	275645
224259	233185
162437	215825
215825	275645
215825	224259
215825	233185
525064	1243598
525063	525064
525063	1243598
525064	525079
525079	1243598
525063	525079
525064	1281659
1243598	1281659
525063	1281659
525079	1281659
83258	525064
83258	1243598
83258	525063
83258	525079
83258	1281659
319881	319882
319881	1281660
319882	1281660
274170	319881
274170	319882
274170	1281660
37090	319881
37090	319882
37090	1281660
37090	274170
270657	1281661
63575	270657
63575	1281661
270657	1281662
1281661	1281662
63575	1281662
270657	1281663
1281661	1281663
63575	1281663
1281662	1281663
217684	270657
217684	1281661
63575	217684
217684	1281662
217684	1281663
270509	831981
236313	831981
236313	270509
2079	831981
2079	270509
2079	236313
101	72446
100	72446
100	101
20136	139984
20136	20138
20138	139984
20136	254837
139984	254837
20138	254837
20136	91336
91336	139984
20138	91336
91336	254837
20136	166042
139984	166042
20138	166042
166042	254837
91336	166042
45039	274868
45039	1281672
274868	1281672
45039	273411
273411	274868
273411	1281672
491457	494978
215115	494978
215115	491457
163497	494978
163497	491457
163497	215115
46386	494978
46386	491457
46386	215115
46386	163497
492708	940342
270913	940342
270913	492708
115	164475
822	164475
115	822
72649	121504
72649	159545
121504	159545
72649	121503
121503	121504
121503	159545
144254	144909
144254	395946
144909	395946
144254	144255
144255	144909
144255	395946
144254	693662
144909	693662
395946	693662
144255	693662
124413	494310
494310	1281676
124413	1281676
217663	494310
124413	217663
217663	1281676
45637	494310
45637	124413
45637	1281676
45637	217663
215183	275688
215183	1281677
275688	1281677
215183	254436
254436	1281677
161724	161725
95780	856899
95780	215755
215755	856899
152530	525670
285816	525670
152530	285816
525670	525672
152530	525672
285816	525672
45142	491489
45142	217744
217744	491489
147954	826523
371054	494608
237763	494608
237763	371054
491196	494608
371054	491196
237763	491196
479971	494608
371054	479971
237763	479971
479971	491196
31137	494608
31137	237763
31137	479971
142498	378840
378840	615228
142498	615228
217694	378840
142498	217694
217694	615228
396014	1281681
491512	492386
72064	492657
44975	72064
72064	236314
275671	280332
91493	280332
91493	275671
72455	280332
72455	275671
72455	91493
214685	279253
214685	217580
217580	279253
279075	1281684
279075	364171
364171	1281684
279075	1281685
1281684	1281685
364171	1281685
278807	1281684
278807	364171
278807	1281685
147	279075
147	1281684
147	364171
147	1281685
147	278807
797579	1281563
58826	797579
45637	797579
45637	1281563
45637	58826
83355	1032197
72468	494482
253752	254290
643737	1281686
328395	643737
328395	1281686
